x,z,rho
17.0828853585617,-0.8520303165416426,0.9990556186478377
12.956691169170602,-0.38322705701419535,0.9998213345157283
1.3812486434684874,-1.425490612000706,1.0121806235915949
-0.4974333297043468,-0.20116713369117464,1.0071526092528733
8.797360075252138,-1.2162847534429533,1.0017599134978727
-1.758498519924066,-0.5669866152305169,1.0089261146362518
0.4983438574190852,-0.761693421181881,1.0123954311526309
2.4589728628951324,-1.389180855324325,1.0051131676518619
0.7593752791431919,-0.17756434710854418,1.0008320559205814
21.22615995812675,-0.1390816173647323,1.0005983890123429
1.2486744496427864,-0.1429639669552231,1.0076720466380071
25.26057784710957,-0.14135760382633752,1.005820921799306
2.255124137317869,-0.15019103017022326,1.0002364187125792
2.5236054453308507,-0.3561515949213181,1.001778311583683
20.740259769029617,-0.1444074017150338,0.9992853653805656
12.718797368971948,-0.21854568770000704,1.0001916089056222
3.039411717130363,-0.3507575298045855,0.9992571468513447
9.234097678613821,-0.15114898484788825,1.001766421693963
4.247872661054951,-0.13038823848813527,0.9974672691746118
3.76215939656856,-0.15644395669004554,1.0044043487585832
12.219829480395951,-0.14674112861442729,1.002764419913308
4.4955056891315754,-0.31968024058369937,0.9987227769577449
24.770791382245857,-0.16709718143134386,0.9992160045712626
4.747633028076623,-0.1892920020955641,1.0014028357837488
5.00272735434221,-0.33152684454744746,1.0004428898133224
18.89782140047224,-0.7636283853008187,0.9990497021439974
5.255094326265588,-0.14223484245188334,0.9980611769762405
-1.0715381941470055,-1.4732060277141243,1.0162127133660583
6.970381931180135,-0.330435773399169,1.0002641735216664
9.606756382994392,-0.9122383475751884,0.9993038426006627
17.484651471153164,-0.31653642915563207,0.9996331193550018
1.3993470123974483,-0.6795650678112785,1.0039038193156753
6.730470475360309,-0.14285561757773144,0.9983897593964945
1.0080497287859782,-0.3205283140637673,1.003027796699553
7.486624032133744,-0.33793151316826675,0.998913675771029
9.48658474866332,-0.3408183838235788,0.9998255992790991
2.7684813080129818,-0.20596056475109484,1.0057342143301464
