x,z,rho
6.3372009462942955,-3.6042793556878903,106.79384111884035
6.442679054411246,-20.98816373128236,112.98633071143095
8.0,-0.8572829393791045,158.95928551759135
1.0,-0.5773748303412148,144.1941185796454
0.5,-0.28867513563949504,144.3840441787199
2.456144840153796,-1.442246667990875,174.0083248438365
7.292544727616369,-2.0470512599678363,162.1025612917801
2.0,-0.5811650749363659,135.9472452166913
5.957892243534579,-1.2468606729085814,187.97861796168849
2.5,-0.29246538023464613,125.52699539010307
3.5,-0.3393979414524489,126.22656634376207
7.871650416020397,-2.0793813433846595,162.09283660450552
7.0,-0.8572829393791045,151.13327608673296
4.5,-0.5178849979266555,134.88494330211324
11.5,-0.29246538023464613,132.70641046094042
5.291225576867912,-1.425347729382788,181.9634688293532
12.0,-0.5811650749363659,139.17109703456464
6.5,-0.3393979414524489,131.84421756381644
8.5,-0.3393979414524489,128.87169128732512
7.5,-0.5178849979266555,137.07741480538166
5.5,-0.29246538023464613,129.53931201107235
8.833333333333334,-1.597182584608035,183.11473002343755
8.166666666666666,-1.597182584608035,188.72542214900682
10.406250341440257,-1.6910995981493075,174.46917847177986
3.6256584898244957,-1.4644706477519402,188.58860933575778
11.0,-0.631863321687095,145.9460590685956
3.146844254365453,-3.682673299134756,118.18227405147057
8.994181389850835,-3.0366096053278415,130.86491511562738
10.5,-0.3393979414524489,127.69577734874241
9.0,-0.8572829393791045,149.80945531943453
2.958991823157829,-1.2390510300599307,188.47894420229943
9.5,-0.5178849979266555,132.58375784586534
6.0,-0.631863321687095,146.68013417520677
10.725301346815295,-17.20823771062919,112.77996286995587
1.5,-0.2886996947017198,135.23430712114583
4.0,-0.8572829393791045,156.17855199639897
5.0,-0.8103503781613016,147.90822675239116
5.119717157539527,-2.0158052005459703,156.81038578776676
6.920894311595974,-1.564852501191212,176.94168949986565
11.072917008106922,-1.4656799804572982,163.33459689248662
10.0,-0.8572829393791045,151.25887511869473
12.168584210471948,-3.787355987935855,120.90253367696484
6.378786555130553,-1.6619648544860428,179.97649399920346
7.1154106345804875,-2.8986988690910978,123.46484477588918
10.837471385036844,-4.8312929369918765,115.17693316177704
6.26814591518098,-2.2690933806498017,150.97745445866792
3.0,-0.631863321687095,153.18874901267918
7.566353328393945,-6.520109394718609,105.3003834942997
11.576420742211887,-1.7270103276542013,143.39145164755826
5.675743184256622,-2.4444466702355228,136.418229933146
1.9971530169959666,-1.123758654319759,159.11995655515105
4.016040481419984,-3.183883286433856,120.02657515655255
6.848570754333465,-2.4756927296573887,143.04268585933266
7.892717941196724,-2.692072046703821,132.66012423987942
1.8760810165037647,-3.043060189905315,129.441895612363
2.372968659350145,-2.004556200465552,154.6866703817165
11.38539001758852,-3.908876536861328,119.45220474760417
13.166666666666666,-0.6735916892003049,135.69827129828207
-0.07377121752978151,-0.6199421023794387,137.04646651181355
4.227284162806949,-2.3297173119670576,146.20209137139264
1.3875432499387663,-1.88836200538966,141.83927310494158
2.6082450882821013,-3.1653972394506265,130.05126359138404
9.1980665564949,-2.1840545760781396,158.68564549873517
3.5244510719598305,-2.053982168942065,164.71646565002527
12.5,-0.2886996947017198,145.07126384331016
12.003503734104966,-1.181893363585718,137.71384409546818
14.0,-0.3848919944985851,133.6845670495872
0.7844074930034414,-1.9542967034189136,135.54071900396107
-0.47805635611428965,-1.6360549206162922,132.45735654247636
-0.7581999436583325,-3.6727321312128844,126.18927210534702
1.5542480729151011,-1.3704892869941168,150.00099363016494
2.7746082244895134,-2.3908720837247333,148.67411969377534
1.0570950559191348,-1.1165708432502186,144.82416246386478
0.6177789826464428,-1.4363994259611454,137.49897272916726
-1.5737712175297816,-0.9979336334066105,135.9300024671239
-0.013087290802473358,-1.2284703797920855,134.7759507737536
1.747272013215981,-2.2039409051899796,141.03356782618846
0.2832763952312187,-2.5461948661484004,129.44377995940584
5.034001421417902,-5.385103751757427,104.24729193612286
5.477958335122916,-3.356626505839902,112.70450598891281
11.806796262268293,-2.7688771124779286,126.22237141459857
13.711767954938628,-1.6973702682438823,129.71043850117366
-0.9071045508631149,-0.3312669667399437,136.58119606343516
13.200827868597392,-1.2659804009345648,131.82483194574314
-1.3774973629730216,-2.8629263431303684,129.30130655677246
-0.12728009465561832,-4.751982493144386,121.41634161856909
0.4286575404047393,-3.3837661681870697,125.04796753228365
12.300895202164272,-3.062373645556398,123.72800643754535
13.635324069730217,-3.597581945406889,122.67718323113837
12.53766493603569,-1.4818166950853318,131.9052770481387
14.666666666666666,-1.1973919944985851,132.4946646931172
12.933139345284646,-2.3382974337059226,127.12458203015753
14.34427341967457,-1.9174815565096222,129.86472325197929
13.470908124368554,-2.203652705089791,127.67065717470278
14.401641455060647,-3.689018753558217,123.00758510804302
12.510836243293019,-2.047851291010781,129.63917386123046
6.695417564185026,-4.511692128891698,100.92570508434277
11.882925382802553,-2.289279238046724,132.0241990240995
12.79932742469016,-2.8732219138203354,124.97117051338387
13.376140157788727,-3.0668813767513825,124.6330985579572
14.394257460030468,-2.5809833155692536,127.23238431706159
10.104316897935158,-2.2779715896194124,156.26059823945172
11.117446710130437,-3.1629765626249053,124.98030107135078
14.526909203407484,-6.075353197397526,117.54256674961866
13.820064296127063,-2.6596577469137475,126.4931681485547
9.611336478303643,-3.5455437008730564,124.0270279479947
14.684990748038082,-4.265625,121.07971592403692
12.926200344939325,-4.128904824855298,120.5292237214312
14.716650707022566,-3.079643753558217,125.18306407379993
10.592766247744473,-6.994502454399568,112.62645660310126
8.226330960689648,-5.461104762345431,105.4378025557451
14.211899951445568,-5.059728197397526,119.05525695873142
3.2481502289658066,-5.357659925428649,110.05160066006103
11.131745835120816,-9.075632341266008,112.82278221679695
8.317182358532262,-3.2409153736511045,119.20343553834797
-1.2054069495082644,-1.6941933098703121,133.40498995176083
10.388138653054632,-3.0089203324669023,132.55468431574195
-1.745861630994539,-3.5,127.64987747034802
-0.348321180437596,-2.435882129514839,129.92738454492928
-1.0000118332231136,-5.305882913693069,121.47100843864591
-1.631635731978483,-2.3629263431303684,131.49800159717637
-0.8215334048261097,-2.9940205187688584,128.4876636918495
1.331988935874911,-3.634384856647308,122.86877296136149
-0.13960657409629817,-3.952165043997534,124.18382344408064
-1.3141639018052447,-3.874971288907727,125.89867316528859
-1.5683022708107057,-4.7083046222410605,123.7977733096629
7.898091669806756,-4.35495496924219,105.51144918587005
-0.3063559631794592,-6.617846954452882,117.51501356415285
9.792725902827774,-4.622016331161609,114.53699149990454
4.997952982226437,-6.38053459826541,105.66071900038854
2.400220982802255,-5.4219672869198385,113.29530088451784
1.550582305624096,-4.72037377564021,117.80359115582016
4.710688627018855,-3.7821510106171474,109.68435572325536
4.448681505950307,-4.727482129818295,107.15808400968862
13.735131661663388,-7.294103197397526,115.88170479845749
6.591122746415354,-6.3130564947021375,103.8560194224348
13.21942693367724,-5.014444830404152,118.442555702153
1.288999000585058,-6.654555296405594,114.83536729868817
4.187146668739384,-8.008182618916585,110.19679259071228
3.4812027984998526,-4.582017807091159,110.64746694736291
4.179580497224795,-6.498555094663769,108.25198264154074
2.214862802042069,-6.4484658401215995,113.30909601393932
7.792199183381126,-10.128319830620507,110.71504662076323
5.900939057016935,-6.981725287215969,105.52240452526827
6.048426273089326,-5.4107890219784665,102.05088263710844
5.918015545576697,-7.9263954083103565,107.71054302055572
9.191544297100853,-5.60990808473652,109.12183100758236
11.255403868372484,-5.932209337312055,114.3706158251167
0.6595773895946039,-5.269572536326824,118.67049120801302
-1.2066419428474753,-7.7956175928588705,116.79095400267978
6.399303294000884,-9.307607238260188,109.43361927107904
14.208222458255904,-8.53125,114.85598055334174
2.70085352086519,-7.189121963353635,112.0515601422204
5.667698323977244,-11.106628613900606,111.17089685998924
9.002127001453895,-7.86936070857394,109.64481461433643
7.960041507577132,-7.656795618029338,107.66565316299814
-0.41013532855883117,-7.4827334732071416,116.48524479874332
3.8176419698843653,-7.303518579386993,110.05796744729162
9.212658046256836,-10.34299615189313,111.33586072285065
9.573652158681915,-6.8814778076543,110.3033561559063
0.5833522653157527,-6.177255503890446,116.99374533979652
2.385884129951119,-8.561658710771793,112.50440260454182
-1.1028625774681033,-6.264064407437942,119.0018393008324
1.016862019131591,-7.5723167034873144,114.28635484415977
0.09670027486586959,-9.062592015945944,114.44834097271963
5.621197356670323,-9.771483969208377,110.2718597030678
-1.671153015055695,-6.999819449319268,117.94233196377564
-1.3142290293283998,-10.789804466567787,114.34621058921945
4.357543053295596,-11.783909891139588,111.9328802964762
0.20743591848291354,-7.959903429726428,115.08738576554339
1.9249013371055845,-7.851751611794576,112.94105932560927
3.531341012565742,-8.603693101860443,111.28132260775284
4.065331228614164,-9.392420630420403,111.17222928806186
-0.8497179571201797,-9.585602610107388,114.91015254703264
4.888230652218788,-9.248644829569672,110.25640622817595
1.9353774847445913,-10.627067196650389,112.86634175911912
9.87529131224621,-12.197744816104043,112.03223541934776
7.316081395151504,-9.32388998696396,109.54132590213685
5.040420125783804,-8.34930787902136,109.3511173310001
7.460710110492864,-8.37813837661425,108.52947425111536
-1.53548892779178,-8.795798143539603,115.87753409337991
6.543932009342242,-8.361855627910478,108.51145628046793
0.9503346681615041,-11.750686078068336,113.23239040465491
1.3671091683600816,-9.384912388684045,113.29739796732875
9.731454200655925,-9.222507805396752,111.25315882216847
11.421532724981347,-7.835509891188463,113.50789993518234
3.4881426623840497,-10.592541047298093,112.00071225592652
7.662955036762607,-15.017725070748392,112.50043385747789
-0.5643518802090552,-11.698208530930108,113.7214069876167
1.6908900581754507,-13.62957235968733,113.05257418942975
8.23431098693227,-12.917359585051377,111.95641619865597
12.786856473517153,-9.68362259117187,113.71560651124018
12.603552566785169,-7.206353338491849,115.10204087906612
12.402857090760941,-5.942319971498475,115.90868133700202
6.921922049537426,-11.44718172660896,111.28776739208912
13.578634015261251,-11.714872591171869,113.33772078788937
12.049198105041635,-13.310246719513529,112.75459112978287
3.5453332656700844,-13.697322322110876,112.58873614383802
-1.2501228508806552,-13.575070731028987,113.53066574319166
0.17620350980489144,-14.910428145882435,113.28726189094593
2.9904261865909363,-26.715586202413352,113.07217529685914
4.9520506410011045,-15.50770835726018,112.69946535297187
1.1023899641854715,-19.595355514901527,113.09180732377732
13.470564089780384,-16.22037412834166,112.8069315544124
4.0237938878870505,-18.208219097189062,112.93906676527034
4.314362583091011,-36.538921435698605,113.0736072768989
-0.3239363965000752,-23.426664766714747,113.08681070947421
-0.5736736393144533,-17.91869074818678,113.21688151208524
12.647695916424345,-33.288921435698605,113.06209341456423
9.981029249757677,-36.538921435698605,113.06983699749784
10.433282117577988,-20.478165631234276,112.94321856119235
13.178544860543076,-24.365302048946745,113.00672605106912
6.835637713800679,-25.664221584693433,113.0411501356191
10.826240776967419,-28.404223484645353,113.04064449345233
1.3143625830910113,-32.705588102365276,113.07426513229854
